,machineID,volt,rotate,pressure,vibration
19041,2,181.565536,447.6685605,93.10912502,38.57717851
19042,3,154.0364098,453.1610182,97.50181382,34.96368388
19043,4,164.3421854,475.4407099,92.31470986,32.50842574
19044,5,152.2365231,427.797068,105.212142,40.63607278
19045,6,195.2210249,454.7673409,88.62822651,50.36462518
19046,7,142.3891643,464.3995696,94.20609119,34.58977334
19047,8,192.0517914,510.7498231,111.9925447,38.0282111
19048,1,193.2414074,501.5997989,102.6103419,41.8316753
19049,2,154.5677893,441.9796127,110.0883944,39.44934912
19050,3,168.086789,451.6814242,98.63275282,37.86457336
19051,4,161.123256,506.0053634,83.58740945,38.43880129
19052,5,163.4271162,464.5431255,101.6486595,36.0975474
19053,6,188.9711933,429.1102013,118.2197118,50.78485982
19054,7,179.735313,496.5978161,115.7819585,45.95641081
19055,8,190.0155613,548.4250916,106.6424968,37.06473805
19056,1,179.3556804,436.0905962,87.80306041,42.7571398
19057,2,185.7057685,459.5664558,96.56683324,44.6674457
19058,3,162.7663754,539.5945618,84.41385993,36.35138324
19059,4,157.0240956,402.0508214,90.23353081,44.65819076
19060,5,174.1280091,443.3129951,103.9878302,37.49611088
19061,6,171.4896443,446.9167488,95.11422463,45.42093145
19062,7,176.6564959,563.3471678,116.0111488,36.97897632
19063,8,165.9400457,510.6374331,110.4137099,33.95428016
19064,1,195.2650723,481.1900478,84.49811168,29.10983576
19065,2,162.0241249,526.4931872,91.58257376,40.44003745
19066,3,144.981101,468.2677352,116.6431771,45.82269163
19067,4,164.7102172,454.3061904,107.7968539,43.08786463
19068,5,204.8297589,423.7540857,106.1864125,44.32020679
19069,6,179.6682433,542.2516932,100.8482265,53.81309232
19070,7,180.0221267,424.994725,108.0761491,38.69201571
19071,8,191.7243348,478.3690308,109.8205258,41.50018097
19072,1,192.5894281,439.3580886,107.7505721,42.76435196
19073,2,148.1129731,426.983103,107.1210113,41.2838116
19074,3,186.7645733,373.4749884,97.50792048,33.26541538
19075,4,171.4368948,470.4241736,117.826487,35.63264836
19076,5,169.6321859,437.6547309,88.71357552,43.36782639
19077,6,188.0399633,391.1292925,109.8961576,62.58273056
19078,7,147.5328408,529.6031108,94.64320124,44.58667397
19079,8,186.2698556,494.2049278,114.2357217,39.65867753
19080,1,179.4314376,369.0537182,117.5811371,36.39634695
19081,2,168.988959,538.7724953,106.4012261,38.07773091
19082,3,155.8546719,415.4428707,96.2348481,48.45363344
19083,4,157.015756,496.0548736,88.66418236,47.44824811
19084,5,166.5634112,499.7001815,78.04588966,38.36102699
19085,6,192.2855201,512.2783651,106.2013517,51.81000177
19086,7,162.8177661,574.8332945,103.895207,37.17429315
19087,8,154.045893,397.2156062,80.29451896,43.82018397
19088,1,190.9517283,476.9011778,114.1799803,39.58160567
19089,2,169.9354245,504.2161352,89.49536785,47.15233491
19090,3,162.3310743,445.0358139,116.6791329,44.97300832
19091,4,171.5145939,397.905303,102.396553,39.2887751
19092,5,175.2856721,466.3833239,112.1164591,41.5224122
19093,6,183.9804647,457.343043,88.80752654,53.98403495
19094,7,193.9781991,551.994597,101.4237414,41.65616617
19095,8,153.9251599,450.9294923,101.1100217,32.14703594
19096,1,178.6264532,393.6394272,87.30855728,40.82531608
19097,2,147.8669193,478.3146701,99.08563544,43.81083429
19098,3,150.5815082,506.3067164,97.71193145,45.95832994
19099,4,182.1687786,494.2380759,107.581481,41.68971245
19100,5,147.2546815,438.6033718,106.6839412,33.5960501
19101,6,206.6169729,459.7394832,102.757059,47.52190251
19102,7,149.9982718,491.4612524,110.0026048,34.93867087
19103,8,185.2634872,389.7161409,99.90812672,43.51194418
19104,1,198.0380647,483.5312785,87.32241066,47.15331172
19105,2,166.731644,451.7503282,103.8504038,38.84520508
19106,3,193.0368072,454.1113028,89.00757496,44.16875955
19107,4,141.0779068,421.8036317,108.9497911,42.51393242
19108,5,196.7343469,420.5095777,127.9114788,34.08288012
19109,6,206.0680963,396.3741794,84.19126125,48.2496985
19110,7,210.2453478,527.2845283,106.3065148,39.17052247
19111,8,188.1160962,450.3374716,103.9780056,44.42645635
19112,1,169.1441951,508.0202402,107.7392439,40.99597655
19113,2,165.1054586,478.2139881,86.29991412,36.39261415
19114,3,168.9339068,532.1165044,100.9308281,38.45825782
19115,4,196.5502493,437.6768169,117.3317714,37.29843853
19116,5,140.179452,500.8201682,102.8362375,37.08213822
19117,6,176.0994407,519.9157536,92.22237385,56.44891912
19118,7,156.5913198,388.0066066,91.70543368,49.67767217
19119,8,179.7579557,480.1999367,108.9142491,44.83949083
19120,1,192.4264178,465.0244077,98.68205363,39.51980858
19121,2,183.7403376,409.1684701,102.73889,37.95523048
19122,3,183.424864,397.558302,99.56062607,46.86301684
19123,4,172.8258082,428.9457764,104.2343073,40.49383013
19124,5,200.8883405,389.7244543,90.913679,45.77209939
19125,6,209.0659439,429.1744246,101.3426746,49.88143901
19126,7,147.0460088,453.6532942,101.3920323,44.1787801
19127,8,186.8421142,414.6565566,101.992893,34.97544154
19128,1,202.6771756,440.8338204,102.211544,41.65686419
19129,2,155.1536526,508.5266776,84.4396293,35.72669274
19130,3,177.7207201,542.897819,116.3508209,40.12868583
19131,4,161.0379614,450.2267004,89.97733347,36.31969296
19132,5,159.0044113,502.1891809,108.7927451,42.74832843
19133,6,190.3807168,386.6859247,89.22631,47.11989974
19134,7,181.9766496,387.524922,107.0814825,40.53011105
19135,8,156.3179132,418.8373253,103.4653749,38.56384823
19136,1,193.0637977,383.0744104,102.1379726,44.91969167
19137,2,185.1851701,415.177044,102.1856129,38.81184641
19138,3,179.9938934,465.4541723,103.6926226,36.65862715
19139,4,145.111717,452.821839,91.34498887,37.00526255
19140,5,173.450782,497.2414072,96.23417104,39.80105386
19141,6,209.0228991,413.7341185,101.6815733,46.60236938
19142,7,158.223898,409.3498336,106.4908294,38.58465836
19143,8,195.3538507,370.1284143,87.60443201,32.15894434
19144,1,178.3154282,427.834491,110.92989,41.20134455
19145,2,178.6334597,411.5669251,135.3474287,35.73242226
19146,3,188.3751317,392.7345961,86.55013736,36.84819031
19147,4,183.6572484,437.3224862,101.0608504,47.66456107
19148,5,178.7753581,502.1533979,102.7957364,43.33203962
19149,6,199.9014544,394.2428802,96.97403105,56.50222656
19150,7,163.110888,479.888529,108.2508145,33.27133913
19151,8,162.117491,386.5274548,114.8697359,35.40843913
19152,1,173.730323,390.1810003,95.55028991,43.42875668
19153,2,181.5519356,296.0908985,100.5486336,38.24211992
19154,3,167.5508775,448.0204804,93.73316269,43.01142365
19155,4,172.7423006,445.4190411,86.36817408,42.426316
19156,5,152.3188094,486.8260666,104.1622184,45.21078246
19157,6,191.9983462,468.7838914,102.4094245,55.44361033
19158,7,166.7061289,421.7406939,97.4529412,43.1817652
19159,8,181.7409866,313.2888669,96.46282554,43.58077041
19160,1,165.660142,409.2582607,121.2382184,38.21599195
19161,2,161.7480027,378.9921206,121.4573814,38.83157854
19162,3,160.6824795,395.5157276,128.5089394,35.00523691
19163,4,166.4539392,387.8302119,106.2615978,31.18449235
19164,5,163.6361279,482.7519019,101.3924902,40.60999959
19165,6,171.2216357,532.1035309,89.23775551,44.70417436
19166,7,150.3990235,510.8483708,100.6317522,40.55565191
19167,8,204.6809765,472.056001,107.8193455,38.03624238
19168,1,196.8438665,366.9790931,94.96367201,41.00195119
19169,2,192.0619736,419.0465029,104.7454512,46.00806867
19170,3,170.4485414,375.8503144,83.55948935,39.83558275
19171,4,179.8063913,414.7790172,101.0569945,39.63535958
19172,5,165.4480919,492.4472759,103.9680601,36.7115035
19173,6,208.1975385,472.5131452,119.9913752,48.02572949
19174,7,184.8189344,452.0102747,102.6879611,45.50062014
19175,8,180.4027967,394.1415705,100.3652043,39.0097524
19176,1,192.7610993,478.418925,113.8958859,35.41477213
19177,2,192.0384702,340.2138381,89.54193651,39.03666673
19178,3,206.8316967,382.7814081,89.61980679,38.5105254
19179,4,197.4560533,486.0863035,101.5585168,41.97737244
19180,5,194.3700251,493.743988,107.2526228,44.26831788
19181,6,189.529718,452.1276296,107.6810447,50.78296834
19182,7,175.3466314,315.7319242,97.3940815,31.02327023
19183,8,182.2859186,367.2580812,92.95598093,39.0586615
19184,1,190.8696454,532.3999745,106.6758896,38.80870763
19185,2,184.801456,417.3784057,110.4177545,44.02919078
19186,3,199.4450822,456.4973752,106.4216802,39.46551304
19187,4,152.3673774,458.7007299,109.9652048,41.44646601
19188,5,164.1734479,476.2949043,97.98530432,38.01669483
19189,6,224.8151966,479.2693901,101.0652518,56.08286786
19190,7,181.13501,446.0347317,92.58827122,40.92429647
19191,8,156.242658,383.5561902,101.4422496,34.96259047
19192,1,200.3817357,500.0322871,95.6259678,33.79235121
19193,2,164.8073981,282.85517,105.0810108,41.79863881
19194,3,174.5124455,463.1904895,93.06443921,37.79599575
19195,4,173.5509008,287.1901811,99.48215095,37.57232057
19196,5,157.973351,448.7595485,111.732441,50.19848877
19197,6,189.1491759,404.7183475,96.20945755,51.44636985
19198,7,194.5598608,474.4141563,107.2955129,44.61230072
19199,8,154.8463701,350.4815878,103.595101,30.31214098
19200,1,149.5064364,495.5605033,93.56774529,42.32668326
19201,2,189.8998606,379.3406772,117.2666269,35.03907216
19202,3,143.867126,443.3189178,75.23465582,43.53140227
19203,4,166.0879748,402.3361371,105.6193578,38.16524989
19204,5,173.1431615,428.7403777,85.02862806,41.41771636
19205,6,200.5937595,423.9521444,106.6641141,54.43748403
19206,7,147.0157796,423.6963022,107.0741,36.17277999
19207,8,167.7890754,477.3464996,100.4218302,42.88166704
19208,1,178.0881392,495.9537475,96.91918868,37.27820356
19209,2,161.9414725,377.836025,87.95202673,40.07280709
19210,3,157.4425383,438.4892251,102.0184665,35.57713521
19211,4,154.494135,359.4930201,97.07185175,46.48330892
19212,5,181.8812136,391.4532305,94.21475773,43.97522781
19213,6,174.7173461,476.5089385,90.72258749,47.95175354
19214,7,130.704369,527.3538638,87.89759106,41.28646234
19215,8,174.1431931,336.2446646,83.2786146,39.43817208
19216,1,150.1710193,354.7081344,102.2223196,35.47367679
19217,2,193.3404383,385.9370404,108.1525552,38.07111766
19218,3,206.4651516,459.1467434,114.0048515,38.58495625
19219,4,201.7851544,413.4702277,97.43579512,38.05920968
19220,5,190.0192772,472.9361287,113.1524384,33.72163032
19221,6,205.876932,480.7322363,105.7435572,45.33188205
19222,7,174.6911242,499.1444664,118.2178076,38.91188343
19223,8,169.1205737,400.6525625,85.87824437,37.38373453
19224,1,165.78067,505.8223702,92.31533255,44.12673773
19225,2,184.118367,330.3570454,100.581815,37.68567303
19226,3,174.6834535,458.6520418,91.63281125,40.27795284
19227,4,161.9711839,494.831636,98.44353735,41.41715755
19228,5,172.9990539,321.4826749,84.35433811,44.55868065
19229,6,183.9321497,474.7380988,96.0185624,46.66801524
19230,7,168.6464434,408.4234059,101.1209046,35.86578311
19231,8,157.2384851,370.2578114,95.39552552,40.84567256
19232,1,138.4257968,571.7440834,94.09784582,37.98939213
19233,2,144.2194168,305.8390609,91.51998997,44.26867947
19234,3,182.2216105,469.3432758,106.372681,44.65311209
19235,4,174.7421454,409.3929844,107.3316277,42.54027259
19236,5,173.2583865,398.1185926,98.88976904,41.90134507
19237,6,187.6058597,525.1316382,88.83342268,51.38509202
19238,7,200.1204291,474.0553311,112.2120758,37.32991323
19239,8,186.0062892,418.489177,89.34476684,44.93832259
19240,1,145.735929,390.0215797,86.4627179,37.48759048
19241,2,176.0901783,286.8803166,106.3678662,33.82546453
19242,3,160.8560635,506.7034947,97.14147492,42.71879042
19243,4,150.2747837,451.3009736,96.26210225,44.83716496
19244,5,189.7367905,462.4808653,113.810083,36.64827957
19245,6,209.8319164,511.3692221,96.9417561,55.82331556
19246,7,177.9309045,476.0280529,94.99803102,42.71268027
19247,8,152.625842,312.1167676,97.38352502,37.03423
19248,1,159.1440218,495.5663651,93.96539863,43.26201697
19249,2,161.5773426,345.5794387,110.3345612,40.98503566
19250,3,158.3758358,365.8292623,81.77778726,39.58478373
19251,4,175.8329472,480.766669,112.3398947,40.26902827
19252,5,180.3767562,488.6180756,90.70907703,32.19876345
19253,6,151.0049578,479.3216886,91.77585082,59.25393673
19254,7,176.3088578,533.2061455,86.46675598,47.55355657
19255,8,196.663963,398.2932817,108.0199755,35.69851336
19256,1,174.6011155,475.496289,117.2693458,38.619246
19257,2,188.1883635,366.141244,104.8985652,44.63121332
19258,3,155.678965,549.7479632,104.2424343,31.69599159
19259,4,193.3369032,460.6307757,103.3134232,39.98028305
19260,5,168.0597952,498.1508466,106.1985013,41.77259153
19261,6,201.1603157,478.9215678,108.7951413,44.19795961
19262,7,181.5868556,438.3552655,102.0857796,42.5842984
19263,8,180.715381,374.7689165,91.37001079,38.36706124
19264,1,173.383943,445.3464179,103.0412427,38.55487099
19265,2,159.3572796,310.2333672,86.09746612,38.83983378
19266,3,196.6257766,461.2237252,98.58867741,38.67212499
19267,4,163.0991273,455.9968229,75.26096755,41.09313115
19268,5,178.8010538,382.388416,116.9768878,44.42771007
19269,6,177.9695305,484.781436,90.78366256,39.56253518
19270,7,166.8023124,414.5873813,120.3684117,52.3517947
19271,8,170.2813013,297.8610076,109.827229,40.52230793
19272,1,184.0357406,475.4634865,120.7836136,47.3349123
19273,2,158.8262126,360.0505697,98.82273435,41.61956805
19274,3,153.8283987,418.8573478,92.91031263,41.54754965
19275,4,190.9676666,372.8341781,89.1600657,36.52894716
19276,5,152.7508974,510.8224839,108.7862773,46.81635781
19277,6,224.3466412,503.7201102,91.57640224,44.0275596
19278,7,213.5263663,439.6214112,107.4612507,43.33021585
19279,8,183.708772,386.2185636,100.2299088,37.33948855
19280,1,176.6360728,424.3503984,93.91673892,42.38396354
19281,2,183.7401169,355.2364997,105.2394374,44.04709411
19282,3,164.1025661,421.8677747,93.5144582,42.04060818
19283,4,161.6927314,430.0542545,104.0786555,37.92990868
19284,5,162.4278364,489.2816206,95.82990071,29.11921241
19285,6,197.6962756,390.5286112,101.2354816,31.51453109
19286,7,167.0651875,385.5447961,92.5147415,47.06708526
19287,8,188.1259513,423.5730012,105.1881322,44.98384516
19288,1,176.8177855,364.5004714,111.0986347,51.68557589
19289,2,176.0528521,299.8576099,117.5662907,46.2171143
19290,3,178.8226275,435.9132639,99.04186997,34.20264432
19291,4,153.4819708,438.1068173,106.6408046,42.45858556
19292,5,150.7556033,459.5143273,84.12774856,42.94051207
19293,6,212.2554307,442.6103312,106.7608781,41.97700619
19294,7,171.3144087,430.8080861,93.65324719,31.51403441
19295,8,181.712156,386.0436202,113.4589587,37.63179825
19296,1,155.5688906,459.7167435,112.8009333,49.34984586
19297,2,190.1780946,276.5302637,97.11566696,49.15461669
19298,3,153.8967571,477.1438188,101.6772528,44.5071668
19299,4,137.4345586,436.940085,108.1517939,44.44468139
19300,5,149.2287554,420.2050607,87.3825394,39.95717022
19301,6,178.0409218,528.6393414,86.02885093,38.24150159
19302,7,170.7844949,505.4386542,105.2625233,39.8578781
19303,8,162.516497,445.2853047,94.73584511,42.00016621
19304,1,153.0130217,473.9501995,112.3150488,37.13372014
19305,2,165.4119079,340.251547,104.9300255,45.16849505
19306,3,172.6294189,475.8944164,114.9330982,46.00455763
19307,4,167.9812411,417.9798952,83.74703748,41.48742927
19308,5,161.8758668,531.2685343,89.11631329,37.05499623
19309,6,215.7082313,514.49442,77.37994407,38.11439433
19310,7,160.2547271,495.8500942,100.4967827,40.35924007
19311,8,180.1333453,291.9799799,101.0869622,29.95817769
19312,1,160.9950953,475.7106626,79.08250284,46.31090556
19313,2,166.7609709,299.8466424,101.5283338,48.9595849
19314,3,160.1581791,475.8595648,96.54166175,39.79117779
19315,4,175.2455466,474.4280396,111.9880822,37.09831711
19316,5,166.3306518,397.8225802,100.6545751,41.35763015
19317,6,191.7224655,376.0964987,84.16214512,36.69803425
19318,7,175.1989454,501.172613,102.3333032,43.51077457
19319,8,141.7364849,399.2524917,104.3125099,43.48912237
19320,1,143.3740843,322.4330663,95.24276248,45.19659068
19321,2,187.3838125,429.6638452,107.0497368,28.07019966
19322,3,193.9010826,466.7728364,102.9221996,34.32879546
19323,4,165.3515158,468.4009698,124.8736335,37.02538776
19324,5,162.6079385,461.1343101,110.0672911,42.18365035
19325,6,177.2374663,380.8900476,93.72263829,40.42557239
19326,7,155.6400306,519.107422,94.88457771,38.19521439
19327,8,196.1848493,348.8621832,91.06973908,36.99437172
19328,1,168.6242872,510.9304733,86.34206628,42.51253368
19329,2,159.2262215,250.4042187,95.64205269,43.82837748
19330,3,186.1632689,397.5136577,86.41495263,38.90209308
19331,4,162.8050946,530.3633097,112.0394439,42.91286066
19332,5,152.8807337,458.0805225,106.5632963,41.53430748
19333,6,156.2628295,438.192277,112.9278615,35.7232645
19334,7,176.9126825,412.7374883,95.56880167,39.9701509
19335,8,156.8302942,442.7776406,86.76500858,48.04434117
19336,1,166.510614,562.7762821,99.6442648,33.71099872
19337,2,175.8972881,394.0980959,101.0744812,37.69889997
19338,3,213.0426861,491.3957611,105.3710045,37.00809058
19339,4,178.1151386,503.0662664,107.7549331,31.43735115
19340,5,171.2571913,500.0871679,94.52062444,43.29576033
19341,6,167.4680706,469.4760348,106.9185381,41.32583632
19342,7,197.5710399,375.3558298,109.6943219,42.83565969
19343,8,184.9815864,277.8885568,94.99762513,38.41669731
19344,1,162.3033609,482.0641113,84.22584534,41.6079818
19345,2,158.1700609,374.0398781,106.7706216,42.67883381
19346,3,179.741279,449.7022347,97.90549437,47.31462173
19347,4,168.6792769,484.6976827,114.5449234,33.11203054
19348,5,163.4557872,525.8046885,107.8081164,36.50433864
19349,6,177.7030193,381.8997725,122.1792595,34.47415839
19350,7,180.7757707,437.260905,99.15549729,38.20416974
19351,8,202.3418356,334.7861514,109.4497705,31.52502775
19352,1,172.7838288,380.5607001,89.79847457,37.31420164
19353,2,170.4126023,356.3052991,93.46912893,41.19187369
19354,3,153.2163445,450.4535307,85.84127149,41.79150579
19355,4,175.2285138,503.0308748,102.0207782,37.00222859
19356,5,154.538855,475.9104875,95.68501845,47.89043924
19357,6,186.3581168,477.7700935,89.90001503,35.46241149
19358,7,189.5398967,403.5859655,102.0732403,32.58697733
19359,8,169.0044275,276.4281579,97.67135116,39.7118034
19360,1,148.5256533,507.6746019,102.0535274,44.26889413
19361,2,162.0821066,414.3595689,102.1331102,44.85794849
19362,3,200.0192888,351.8108102,88.3777747,46.43056381
19363,4,146.098683,433.8873361,92.3869629,46.76506655
19364,5,173.3637167,458.3554103,84.28705813,37.02555437
19365,6,177.0313784,442.5455113,85.59871387,38.26185091
19366,7,191.9332413,377.9415869,92.45881877,39.56277274
19367,8,161.3789917,336.3679771,100.949478,42.19207957
19368,1,141.5203282,402.0725074,91.74074974,29.47479021
19369,2,157.2702032,295.5564119,109.7925654,49.40130615
19370,3,164.5980828,471.8022181,105.9413488,42.30044478
19371,4,187.2320514,460.2245585,115.1139581,39.85908708
19372,5,197.6015771,457.1103098,104.1868686,35.95712106
19373,6,165.3405543,457.8390597,93.58511781,44.76235484
19374,7,143.4780611,492.5227258,103.1748973,52.50581
19375,8,155.5901688,345.6299579,110.0900363,39.79321579
19376,1,178.5685584,464.512449,101.1985998,37.08776052
19377,2,153.7022665,340.1266305,106.1612707,38.70357961
19378,3,158.5972941,552.9291428,98.92397776,37.3171062
19379,4,159.6531722,431.9736252,113.013376,38.84682356
19380,5,169.3221391,404.1437014,101.0669641,47.63415271
19381,6,183.8909124,388.7233492,100.9249112,42.4650355
19382,7,172.3964479,353.1815579,102.8064062,45.2033768
19383,8,184.3555524,388.8040832,98.44699067,44.99960853
19384,1,155.3656093,503.3880776,102.8959996,27.78875473
19385,2,168.0428139,323.3612186,102.9637577,37.58255843
19386,3,183.2048328,567.9858019,101.7896141,47.45890135
19387,4,175.3927584,482.932747,106.0084926,39.50660082
19388,5,165.4423268,438.5540455,115.0164752,34.52538699
19389,6,150.8241931,445.8657121,125.8753794,37.62817985
19390,7,158.8835139,442.979973,93.42715628,41.85799021
19391,8,186.5514662,443.2885297,106.2047628,33.13375595
19392,1,156.852857,493.6160131,90.38448514,47.42181993
19393,2,182.9205948,361.5110284,98.42891619,40.27366122
19394,3,217.5907207,539.05974,112.0005672,33.8815595
19395,4,139.0287345,536.6972572,103.1090464,36.81772798
19396,5,166.5975672,373.9810705,96.655445,40.54354189
19397,6,163.5268971,472.6138726,97.57639822,39.90935711
19398,7,179.2965133,339.8524348,87.81088979,46.29695738
19399,8,146.804877,385.1626172,100.4938966,42.6659442
19400,1,163.3213073,452.3120032,88.1443193,39.9445306
19401,2,177.8526252,378.2480287,80.44209675,30.02082624
19402,3,162.0814144,470.393397,91.97800723,40.30576038
19403,4,200.3762196,430.6130239,83.38080301,47.36077534
19404,5,138.5521072,496.7597192,118.9665694,42.92279743
19405,6,178.2517551,448.327893,93.96660042,43.57380364
19406,7,167.2977617,464.6216021,85.91952565,48.87510726
19407,8,190.355281,345.621946,87.6859134,42.80524759
19408,1,158.385053,441.7111642,102.7006613,47.0399192
19409,2,195.7662453,361.8030522,104.1026007,32.88219739
19410,3,142.9960228,389.4169911,101.8307212,38.80416285
19411,4,198.1823102,412.8655657,95.3762094,31.82784583
19412,5,151.9325369,472.6860714,100.6781771,43.57148813
19413,6,171.8083402,381.4633984,90.15304292,42.83085049
19414,7,152.9410073,424.6368139,119.7979373,40.47639234
19415,8,188.4537651,344.8413506,107.1186454,40.24803074
19416,1,188.4696424,462.5377744,97.33931076,41.1170564
19417,2,175.3669635,393.1237858,107.0067388,36.06028147
19418,3,164.0208774,438.5382392,87.11396322,38.6782082
19419,4,166.5444267,412.7952073,89.4390173,44.20094568
19420,5,154.5565561,482.8197523,88.06736698,46.95194413
19421,6,171.7453791,472.0015008,91.17294292,41.52113802
19422,7,179.3483223,586.1195432,96.28079356,30.20427334
19423,8,178.8935769,347.2752369,105.807629,41.28545637
19424,1,185.4211834,488.3372713,112.9549848,40.17025491
19425,2,143.9258198,352.5298248,109.0242195,41.76189189
19426,3,178.1012272,473.8459123,101.2733722,43.48796086
19427,4,161.2455392,445.2238844,87.95987943,41.33363115
19428,5,170.812021,300.9733347,82.39447354,40.94228866
19429,6,193.3279366,397.6065049,108.5514751,37.41188611
19430,7,159.7295647,403.2034365,94.11352173,34.89869923
19431,8,165.3722654,409.0637518,101.5006105,34.09607192
19432,1,170.751551,426.6683036,87.56296657,43.20210127
19433,2,161.5347364,349.7050058,88.89996415,40.35714397
19434,3,197.6893283,425.8633555,108.5696792,41.86375369
19435,4,189.9464385,431.8355783,86.97572766,37.77564233
19436,5,165.8773096,394.5529374,109.4189898,35.99180404
19437,6,156.6747067,486.0373713,101.9360788,34.95703974
19438,7,184.1935275,495.2662063,104.8609039,34.16332763
19439,8,157.0810203,398.6122213,109.7835599,36.17707409
19440,1,166.8442679,496.3251126,111.1741752,39.85509928
19441,2,163.3824666,362.9026028,101.020263,41.45377986
19442,3,157.4830219,376.2440342,100.1208462,39.35793044
19443,4,160.0232481,406.278608,102.8054599,39.04788347
19444,5,165.1986957,414.7867667,90.39507771,37.43878603
19445,6,167.8388417,418.0147092,90.4500919,42.14568778
19446,7,153.6783646,436.7509753,99.94830983,42.14967766
19447,8,190.6085061,333.1478693,90.57298775,33.68750786
19448,1,160.8039675,439.433562,93.27994294,45.62622989
19449,2,174.6189587,376.1241525,85.29920831,46.05515478
19450,3,148.0588922,522.4221532,99.23148207,34.06321503
19451,4,184.7385346,466.5048311,115.1830291,39.87958834
19452,5,192.6253927,463.9391795,117.5750041,37.21789628
19453,6,151.3865488,398.8438188,92.28023052,32.56375167
19454,7,170.7971427,410.2712217,92.87839916,42.22526634
19455,8,190.8736919,401.8629622,92.1051962,33.32580954
19456,1,184.9317388,468.3197839,118.69227,49.72047505
19457,2,176.4900998,258.9650765,91.18709963,48.42822946
19458,3,169.2098493,408.2589833,81.6833504,40.04526715
19459,4,156.8066974,366.1617674,103.4728242,39.08025335
19460,5,181.5819606,479.217108,96.0828454,44.92134815
19461,6,145.1640898,431.7054773,87.39722599,34.59502768
19462,7,159.3354139,445.1007985,90.22335086,28.52335244
19463,8,181.6083437,407.6589006,102.040862,43.6283945
19464,1,173.5891124,345.6907807,98.44424788,38.94122199
19465,2,159.5633698,318.2979561,97.88161603,45.73696425
19466,3,157.0356381,453.3326324,90.84195163,47.73112366
19467,4,163.0596351,462.143414,116.8189542,37.31340922
19468,5,156.5687,522.3540787,92.74439794,38.35760032
19469,6,152.6133265,498.912309,105.663938,43.06832585
19470,7,190.5964389,509.7022179,94.98603754,50.30870609
19471,8,142.104816,347.7470908,88.35633663,33.27914305
19472,1,173.1923178,481.3752653,103.5160543,43.66159997
19473,2,161.4537361,288.7102693,100.3595756,33.01641399
19474,3,153.4567584,490.2091944,112.0591264,35.9659049
19475,4,181.2003482,568.2440002,87.76306945,41.55979137
19476,5,151.0130119,430.626585,89.81196097,39.53725784
19477,6,174.6720001,462.8418187,89.96359463,33.50067893
19478,7,170.9054766,435.6164199,82.06888077,39.99665839
19479,8,180.7448551,343.1377879,78.76099071,44.20781438
19480,1,147.5554527,582.1728853,93.4990644,46.93995407
19481,2,185.3223171,367.174431,98.5508478,41.33439381
19482,3,161.0661442,509.0140324,94.06647035,30.91381267
19483,4,198.4606978,505.622103,81.43963832,41.17168575
19484,5,149.01019,408.1823559,91.77127623,45.61838897
19485,6,191.1524435,495.4654163,106.146731,46.07073975
19486,7,168.0092086,399.7192391,86.8976579,36.57056701
19487,8,178.8523492,326.9477606,97.57540169,48.16438286
19488,1,183.1654002,460.3865202,112.7668536,36.83156869
19489,2,173.2921332,515.5566819,113.7626965,45.38291994
19490,3,171.7145816,374.1935001,100.7960154,30.68081923
19491,4,170.3445135,494.3273902,102.8265812,37.59743247
19492,5,158.1074391,471.7670033,98.51053153,35.96358607
19493,6,164.0406995,444.999475,97.01008487,44.77731047
19494,7,167.9431522,424.1527618,86.43444644,33.89803302
19495,8,171.349771,380.5131061,94.9293788,31.56095408
19496,1,160.9484225,478.0738141,103.6424696,36.63972056
19497,2,144.4675203,435.6829968,105.7097927,35.39316364
19498,3,167.8791847,543.0606991,104.1150082,48.2343744
19499,4,183.2990366,486.1178812,93.22901847,41.49170067
19500,5,167.580509,396.723683,109.3444924,48.389787
19501,6,152.1491711,499.0232614,89.39037197,40.14117443
19502,7,180.1857942,369.7561509,95.6579705,38.52675423
19503,8,174.3846654,388.0408316,92.67705408,39.52734894
19504,1,175.122383,480.5462507,86.15378947,38.92604689
19505,2,174.5756872,336.0822492,100.8481827,34.70425902
19506,3,133.7207389,456.4967498,105.8418535,39.30114354
19507,4,167.094348,410.4580068,94.82706972,37.00095402
19508,5,162.5442465,356.3764264,93.01345271,39.01288203
19509,6,170.9893606,436.1342206,93.20078274,40.6753993
19510,7,163.0055164,390.8597511,118.9638164,41.59218158
19511,8,183.7615532,443.5403049,91.58254935,41.84236649
19512,1,170.7456406,423.8619133,96.68900222,36.58372081
19513,2,179.9478791,365.2434599,105.4316924,42.38847584
19514,3,171.0093228,516.6360323,101.8814519,40.88268009
19515,4,165.6137557,465.7466893,109.2814705,37.75651331
19516,5,167.4354863,523.9151474,105.3168951,35.00847913
19517,6,166.8260384,559.3610918,73.51232646,39.56308985
19518,7,164.2140093,496.5552423,107.7160429,45.75107816
19519,8,169.1071112,485.9525758,97.12151245,26.30207378
19520,1,189.7644072,571.0925196,102.8662058,35.83067195
19521,2,161.9963653,384.0334463,107.1469594,42.88240106
19522,3,166.65124,490.8531634,86.74848324,38.70655622
19523,4,181.3900829,414.1055086,98.66172102,35.4171568
19524,5,169.4573311,425.4975932,105.1522329,39.79705024
19525,6,165.3057233,474.6806169,118.3158447,37.66508762
19526,7,141.2138584,474.6589223,93.06662397,35.76053011
