machineID,volt,rotate,pressure,vibration
6,185.1363855,400.438018,92.71739724,43.91859785
7,154.7239989,583.2512219,101.851071,37.08202593
8,165.5925758,485.9465741,103.3317175,41.06566596
1,188.2896262,452.5443688,100.3492638,45.67082339
2,178.817837,424.6859117,107.3522894,44.22945037
3,192.2444739,538.4154646,94.70099411,42.76000718
4,184.0115508,404.1156348,89.83189471,39.99125058
5,170.1747086,439.5034694,96.88552321,48.07043808
6,202.9588018,441.8183226,104.2563137,49.53214512
7,162.2435584,454.6340449,97.1221978,47.59824799
8,209.8251734,435.1905643,103.6830338,38.82202255
1,135.9434645,498.8122777,107.4116033,41.8581601
2,149.3677694,509.2825783,107.7907001,36.18063329
3,188.6003765,501.8923692,88.16140035,42.29259878
4,180.3977946,489.8177701,95.61099624,39.52117999
5,162.9990262,488.3697231,92.71721834,40.36608187
6,161.1027072,466.7828241,79.7601634,38.79824713
7,168.4093217,412.5188149,85.05214279,28.82918012
8,175.2415182,456.9804002,101.2348397,34.45421019
1,155.39821,354.6206712,107.6426418,40.77127472
2,165.5493553,463.5892256,102.337374,32.55343895
3,183.408354,476.5675285,76.70404882,50.2334164
4,179.9049234,467.5238231,98.70495866,37.26374599
5,194.6399705,450.6110259,87.62090434,47.49210215
6,159.7972997,503.3136559,88.56854354,39.02623684
7,152.953206,410.8182526,98.81816719,35.37235588
8,170.4730236,433.1581301,94.59225751,48.24365657
1,179.3178539,452.5556021,97.85577068,50.80132907
2,153.6622818,467.6015391,113.1479337,39.24754185
3,167.6440479,521.2869862,95.47885129,36.29594133
4,169.9118619,492.8017428,113.0999821,42.55703206
5,180.2677948,453.1467105,82.71053418,43.17754601
6,154.7612387,478.4088595,103.4953486,43.04849703
7,177.5093133,460.0196934,79.57592544,39.60469882
8,186.3822306,458.1406123,98.50012716,35.94637303
1,179.9384251,583.3906279,104.8233504,49.37785783
2,140.7255302,344.6679686,100.0990664,46.94773695
3,199.4700439,469.2437458,99.85305,35.64390041
4,190.0054998,535.0611511,114.2322947,44.18177211
5,147.3986791,440.0479118,96.60687909,42.72122986
6,161.0876141,396.9049037,113.8458289,36.13022653
7,168.4672469,412.1739419,103.4202006,37.43549701
8,166.3261635,431.3720894,109.5971933,33.18741488
1,160.2351463,380.2649921,120.4585044,41.50190787
2,179.5471897,435.4121976,95.27912438,45.07473058
3,176.8656867,395.9203302,101.7150406,41.41156805
4,178.775406,447.4417367,95.35709944,39.34460345
5,158.7848326,424.4903212,96.89406859,27.38884115
6,166.7107956,432.2006109,111.8360076,48.0198961
7,172.9429568,398.15863,84.32751805,36.87410998
8,194.9997673,481.550687,111.1532293,43.98546275
1,166.868944,463.0283227,103.1160314,31.80020087
2,150.3155855,384.2899128,90.17102832,35.09435292
3,169.5552565,472.1180462,94.32024101,43.99101406
4,165.3684273,474.2003828,108.1240921,42.07804117
5,170.6949555,372.0092433,97.54920291,37.97568318
6,166.8792508,533.489946,92.44933083,40.3382698
7,174.0541693,429.2908752,99.54701465,42.74767572
8,148.702379,421.5240495,108.6576253,39.82409002
1,196.9536747,426.4778678,95.68158501,30.21128815
2,144.8601465,467.7153199,101.6392372,36.64089274
3,160.8707621,439.7133666,101.3386566,46.00417134
4,167.1126272,393.0136387,90.76411941,43.15971244
5,160.8831564,461.8769546,115.7370271,38.7758163
6,150.7404065,432.8981063,90.06952596,50.38409362
7,194.0274681,469.1952524,103.3685222,34.79179436
8,174.0530911,432.852909,119.077085,47.12323949
1,153.5183238,460.2146921,104.0389628,36.57827665
2,173.0162623,458.9583737,90.67008369,40.73957489
3,202.2318248,405.339143,106.5594073,38.3372362
4,165.8860153,547.3199332,108.0286161,41.15030993
5,166.395628,463.5484297,94.3536755,36.66491374
6,154.0218384,415.9779141,109.4378502,40.57104067
7,160.6419157,393.2405018,123.7524302,46.68925549
8,174.5767422,516.2167064,99.92959305,39.33149301
1,196.6661314,422.160948,100.6555789,51.62768705
2,166.0931318,458.7998411,90.68849495,35.65543414
3,176.0919581,491.0613137,100.9748622,40.31691638
4,164.1435447,409.0199148,113.9631249,43.4999928
5,167.1416451,499.8485165,100.521928,30.42014999
6,162.7283922,479.9880486,86.00189528,36.89323101
7,170.7883005,383.1302249,95.8114297,34.92366782
8,147.801398,428.2362197,116.8175675,45.01207417
1,174.7541661,463.6553927,85.48041846,30.18702171
2,165.4434891,491.1727738,105.4827234,41.90822744
3,157.2286283,532.1151412,84.75236627,37.95280749
4,163.552191,438.0331867,102.328685,40.51912501
5,177.2944916,453.8672406,104.8096413,35.5334562
6,181.6774813,467.9773035,104.8724994,39.28765307
7,183.9987062,428.1764538,93.0424445,35.31216489
8,165.3784052,377.9750603,91.76883874,40.20750438
1,185.7436463,398.6701361,94.60288332,35.73528697
2,174.8274526,447.0032047,100.3586221,40.46103102
3,163.0889603,503.1169145,98.20940753,49.15542411
4,155.6758118,433.9922023,98.72967009,36.59935255
5,178.1440702,478.2805945,106.8506873,37.33497672
6,206.8973916,494.5113903,115.3402821,33.48618335
7,192.7562302,349.0690598,124.0148557,42.20626535
8,123.7116391,444.1046257,85.4633973,42.1448531
1,162.1057882,404.7854199,108.0647205,36.71993025
2,189.4509283,379.9085647,101.3590868,41.40434236
3,210.1514653,496.3629275,97.98500646,43.33345074
4,176.3022194,458.6308869,94.77139236,31.54361227
5,187.1127346,477.0039594,92.73572236,41.21938097
6,169.9220858,497.4529389,120.3012571,36.75082557
7,203.8384545,542.8086429,110.3338276,47.67484714
8,162.9997632,517.3881082,86.17053904,38.93375611
1,153.196812,403.5680493,102.641726,26.19885342
2,167.282016,499.8358098,104.8961318,44.02005604
3,147.8005255,396.3734086,105.1261143,41.33822835
4,180.4892235,475.565571,99.64928964,47.31962207
5,164.911903,476.8907471,108.2262325,41.09127521
6,163.7891873,405.0419559,97.4254703,32.71385568
7,179.821907,348.340537,104.2093593,42.26164515
8,144.9115267,469.6618711,96.0122332,47.1709651
1,175.9738924,385.2318436,89.29155143,36.49386245
2,171.3299302,461.0328986,89.75025913,43.47915576
3,177.4302021,501.936775,119.6741756,48.14687042
4,177.7997856,570.0409608,94.5496589,45.6696975
5,152.0639623,468.3852826,97.91125654,38.74567409
6,159.3817057,525.3249514,105.7590262,51.34008343
7,153.1147924,497.9743978,91.88692994,38.78147558
8,154.3143172,410.3691138,110.0516903,39.58232674
1,176.319602,417.5333531,88.4858502,40.87524304
2,180.3942919,381.2987758,91.184885,42.76704478
3,163.8588946,398.028966,95.93932926,48.15075079
4,181.8506261,478.2716339,83.48176491,41.01442528
5,192.7232536,573.5984406,110.0308902,49.34963836
6,177.598563,418.242594,128.2178317,38.63997693
7,169.4984689,488.9140939,85.98868256,33.19266265
8,164.9897279,426.1266509,106.1018049,39.84954576
1,163.6226953,429.6456311,88.09295484,46.45527288
2,140.9895839,511.3250767,91.38078018,34.25216128
3,197.4880483,422.2017332,111.8889027,36.97695964
4,158.244769,523.1085881,87.51617741,42.52927026
5,148.9335664,469.9527478,98.5374683,37.57798637
6,158.2193511,444.8301187,78.70376086,45.75606934
7,151.7911256,451.7289243,105.4347749,49.39284372
8,155.6626048,433.3466895,107.1548707,40.09551223
1,156.8451349,441.3127251,109.2395882,37.70892715
2,177.7756084,482.3470833,108.4523136,39.85230949
3,202.4946269,451.3083162,113.6668194,39.74299043
4,163.4460134,554.4380705,103.8522449,42.50402167
5,179.5503013,467.0602175,99.81265724,43.76999528
6,148.4181728,456.1286415,101.7738202,35.79008008
7,194.6398599,522.4010955,103.7631029,36.81358131
8,175.6615076,541.2476817,105.9682114,40.18959133
1,189.4999491,483.9720356,83.48844663,31.18567426
2,169.460219,426.420883,100.3054822,50.97205261
3,185.9318575,460.4207548,82.21770355,45.56070423
4,191.5082068,513.9636591,102.9022663,35.74905205
5,171.3479408,494.5018465,116.2409403,48.6193199
6,173.4894387,498.8375494,96.99163838,47.04058948
7,155.249894,390.5691438,92.11355653,40.42178861
8,144.1730597,447.6674459,91.14378969,49.00833773
1,149.9481987,391.0432676,99.53123644,40.72876995
2,157.1382611,466.6832819,90.0918985,37.91556718
3,198.9718149,410.4525023,102.5978502,39.42931883
4,157.0793514,436.8722479,79.95540879,40.33955699
5,157.9131287,554.5110015,112.7518383,42.18342567
6,186.6525708,472.6898778,97.4032947,46.37420437
7,170.1315305,431.4313934,104.4324184,40.63753788
8,118.6738143,446.3491633,80.83336845,47.71817394
1,191.4386364,338.4315493,103.1337665,46.03408329
2,156.6049939,432.6292246,123.1048011,41.15730425
3,169.50717,533.3054406,92.24688023,43.80123068
4,165.6547627,573.5053065,96.86192683,31.44849501
5,193.6840358,500.2583711,98.42113275,36.95751542
6,139.7789913,424.7365961,96.81725502,44.41695816
7,157.1995547,495.4668764,90.05791025,41.21963712
8,189.1341394,450.7374666,98.34045549,43.65043692
1,161.0796032,445.566239,96.76588267,43.89920724
2,181.2564421,439.6334001,113.7805487,37.83681024
3,156.7256948,377.0657614,82.92388444,39.47663298
4,161.1671989,442.5453895,88.05299125,37.68525822
5,186.4676825,431.8176933,91.7496014,41.50188145
6,158.194664,397.9107754,115.4363463,40.59424519
7,174.7500605,417.5110325,76.57746839,36.49862119
8,175.1387193,513.7284077,109.7891593,40.10927806
1,141.7597031,497.8547854,100.2771719,29.89072942
2,183.4868501,513.9848088,109.6036435,39.5205287
3,156.469239,459.6266455,77.51987751,39.45656642
4,161.5118265,442.1689448,96.53802052,49.9190918
5,186.6594472,359.4425209,96.40201303,51.11228659
6,177.2601852,341.1721289,96.72527646,42.75661918
7,165.7289932,464.2054318,120.754501,41.9873977
8,162.9882348,523.9517004,98.57700693,39.00485992
1,202.7046685,368.3715673,94.25362727,42.39477955
2,176.1716014,429.0267256,83.07791473,35.7064319
3,170.7808513,416.2751139,114.3963514,30.86566219
4,173.9909551,506.4269474,104.0619243,37.19642808
5,173.9978586,426.0293037,114.0809301,40.14621934
6,170.1415836,450.7364793,113.7393588,43.52155587
7,178.1002825,438.5392459,119.6612114,38.85585098
8,153.0369251,522.695361,102.3862943,45.24839404
1,175.6816592,460.5842502,107.4638789,37.36744467
2,159.3760169,414.3965248,110.9928722,42.44620274
3,164.2297883,510.9402806,112.5476883,38.6086952
4,131.8784293,390.1117707,93.21185858,39.3631405
5,172.5128818,479.8305566,112.3478918,38.8367706
6,174.2480681,437.2336405,87.25851357,43.19942863
7,162.5524027,458.63369,97.2290277,40.9897065
8,184.0844795,454.2243146,106.2961466,48.44571754
1,153.9603076,560.3402949,100.5424222,35.34214002
2,160.6881704,423.6629054,99.06173152,38.03664885
3,179.7529923,488.3087427,104.4951941,44.75057141
4,147.5333646,369.5051961,106.3210098,43.11559879
5,183.2653803,527.8501624,100.34629,40.30781068
6,153.3844179,400.7707376,110.8354761,41.1704221
7,186.3992387,478.129219,98.87062858,43.98664612
8,186.8253798,455.3348822,106.8231324,65.2588898
1,164.3728253,450.053591,92.11878246,34.89920572
2,163.9342824,494.2121063,98.71662501,36.63646038
3,158.1102757,442.4094568,101.6964982,41.51990968
4,166.9311108,453.1800468,96.82390903,33.2072832
5,142.6932444,421.8664802,121.3253685,45.23037896
6,190.2693144,475.0941957,81.13874167,39.65990053
7,182.6754821,425.407371,112.9209148,39.86577422
8,198.1303185,464.6567153,114.0010346,54.43133087
1,158.0780342,455.4760473,103.8256004,44.46726139
2,164.7553252,453.9728428,85.53641755,43.63939459
3,163.3516947,469.8482533,99.64560757,42.67127876
4,168.7257381,482.4688552,99.2464382,41.81711754
5,174.787041,429.11014,86.18085376,38.69159541
6,179.4366999,410.5958676,107.1706061,43.88786545
7,174.8770504,403.6774588,100.0763268,33.63323815
8,160.4157134,514.7576746,105.8336917,54.31273351
1,174.726843,413.9496949,104.7933131,47.38291765
2,159.1754147,434.9291635,114.9005507,29.82578644
3,171.2758884,378.2588818,100.7850003,44.40164556
4,178.6076907,553.5928435,103.5321871,43.24704326
5,191.1279626,382.6943968,85.56750175,38.15364397
6,181.92348,488.5929763,105.4882104,41.63174202
7,186.7685782,444.8931834,93.58379412,35.82569668
8,166.6022047,538.2743884,110.9586774,49.28896614
1,172.0090908,445.2845331,101.3248794,38.95336003
2,148.6335665,466.547842,101.6730352,36.91471
3,158.5822313,518.0357332,77.13089662,41.44030832
4,173.343177,417.4410098,119.5426715,33.94848147
5,211.3955726,533.12425,109.2859649,39.30903212
6,160.8030234,441.0400699,89.19258323,45.97653612
7,187.2876476,522.7496572,109.5635573,50.32066967
8,186.5219618,356.2372097,99.18620286,48.52142882
1,151.3917264,455.0256867,102.0632597,45.02793013
2,158.340396,451.0317345,107.0450384,43.2170221
3,185.863446,454.7362162,98.24472788,34.65779391
4,185.5283949,403.5506296,93.46808919,36.38142376
5,192.1220067,537.7614339,101.1640865,32.12858099
6,173.8065532,473.5592744,83.62848422,37.62662657
7,191.5286167,465.1776613,101.9665163,32.61920879
8,183.9586949,508.0600981,84.80659054,48.38675438
1,173.8472081,536.2934807,86.60300339,31.15733803
2,165.0124434,486.9358714,102.7730212,42.64030189
3,173.5772326,475.0257525,93.93332796,37.97899049
4,147.7022578,454.6303536,120.1215239,46.19532023
5,175.6471199,406.6077731,87.37090832,35.75617017
6,173.7793427,483.2511114,101.3230443,36.91516103
7,157.2420823,470.1947636,88.53085264,39.52523344
8,192.7060542,499.8383461,110.2732006,55.54203531
1,159.8889469,416.6951052,87.71123609,40.08064818
2,184.3130987,401.3950361,95.63013036,33.91803833
3,160.675551,382.8455445,93.62461821,37.13932481
4,172.9724902,437.2178374,92.80975777,40.66730565
5,174.0765323,476.6609559,89.22418293,40.21129241
6,164.7224963,454.3411573,101.8348151,43.29240638
7,135.2694963,441.0161656,94.13271765,50.99323606
8,172.8192405,365.1361777,114.8739955,50.41102782
1,179.4984103,400.7440017,108.57427,39.46965335
2,191.5949477,493.7589712,118.7206022,46.52903775
3,178.6434024,516.1788105,115.1214056,37.4491012
4,172.0133717,534.0391288,80.12134847,39.86045846
5,181.665382,440.8939857,93.07659387,40.52337543
6,211.7617403,416.6465098,78.98746033,42.96263789
7,162.9300461,440.5678968,104.18984,30.73381372
8,176.6513415,441.5455763,94.02864019,47.27522873
1,179.0354731,377.9226578,110.3308071,38.23404189
2,153.1623193,433.9095871,86.04385345,38.95296553
3,181.939032,515.4152368,114.7012936,38.26127002
4,168.6306504,415.5591733,101.4002195,39.12675867
5,140.0360248,453.1647113,92.40647216,51.67311219
6,177.6562866,363.1183822,86.76958774,43.11373673
7,178.4098367,402.924234,104.4563488,41.35441818
8,163.9228717,432.9354754,84.78877793,48.59587425
1,169.4894947,433.4993882,100.8248371,39.75647616
2,158.5823616,417.4317901,96.5649351,37.05235898
3,152.2584007,454.5052874,92.1515211,42.04999538
4,191.5596967,424.6756246,113.2779219,45.93776176
5,178.2118052,524.3952412,94.6401185,35.59071504
6,169.525783,406.0205255,87.85177341,42.02460654
7,135.4608947,353.8941511,102.0677791,41.74108271
8,141.0210841,438.4640585,102.2440948,43.2842312
1,158.1544046,466.9963011,101.6779462,40.45059181
2,155.8084315,470.90791,93.86870616,40.6236366
3,156.7475845,491.587578,89.94685771,41.90499998
4,161.8991889,429.2536537,112.6459575,36.15718006
5,152.7959194,474.2648137,103.3410275,43.71225889
6,188.7116573,408.3359881,97.8946103,42.18804459
7,123.1280318,417.1162195,87.17375111,40.84733049
8,183.059231,488.5421389,91.7788689,55.42391669
1,162.9434667,362.085802,89.61035567,37.76267339
2,186.8862899,422.1392901,113.8626333,41.98794762
3,164.0025085,427.1247152,105.4859311,41.11122084
4,163.263294,560.7615744,102.4147315,43.81677148
5,175.2379005,498.8488198,83.55756628,38.56192824
6,164.4624513,479.3920009,98.07393075,32.9705622
7,166.4940395,453.793522,110.6054049,46.03278696
8,181.5358703,560.3745103,99.67119421,47.75534446
1,154.8077279,529.8532031,101.3257083,41.02264955
2,179.3694978,463.2056873,105.6571179,38.15692097
3,166.9444944,482.0205389,113.9033886,41.54056877
4,172.3562654,523.9908217,82.31350743,34.12208303
5,173.650606,445.4861239,104.0754108,30.04847898
6,165.2824682,457.2076868,90.85342379,39.21896848
7,166.8791525,450.7470979,94.79356923,40.55578063
8,178.7800179,462.7114705,115.9729867,51.41782277
1,182.5032991,445.5096961,90.55213143,40.67425678
2,166.9123193,440.6682954,106.8104817,41.25956165
3,161.8760874,441.3693962,99.46445709,39.5561126
4,155.5113051,417.8168396,87.70108423,41.54769986
5,149.1440214,451.9186273,113.7882386,36.99585558
6,174.2981799,498.5103643,101.0285825,38.73074667
7,174.6885228,535.7647114,108.8081975,39.99684318
8,174.4354246,551.0363232,90.84434989,47.90075668
1,190.3103534,452.949196,105.1036222,43.17474708
2,176.5155991,483.7069418,96.67663529,39.29144844
3,186.1211927,451.3689907,96.59134157,47.75091652
4,182.4605749,380.6976997,105.0460047,33.53479636
5,185.3662663,426.6662021,101.9642635,44.05250934
6,158.0822984,386.8773942,94.63810926,33.040733
7,172.0871122,401.5987561,98.81626814,41.05258788
8,181.2449449,389.1789889,87.21320726,52.45850497
1,170.7510907,452.3967825,92.70167297,44.7790584
2,166.2817429,493.758691,91.06887961,42.6641948
3,182.7520647,514.3336888,106.4049273,49.25149801
4,187.5564667,507.3170647,107.6688634,44.08923503
5,174.5815868,505.9718336,104.7890201,42.23264023
6,185.4951159,389.2508454,86.59251863,39.30067807
7,192.6772368,505.6094903,92.18419119,37.64663261
8,160.2664134,380.6616526,88.25293521,42.40158738
1,175.0532113,507.8640439,99.38554899,36.74885053
2,156.777797,375.2280664,88.21357551,41.50363219
3,160.2828297,502.131444,88.43979941,37.48711922
4,163.7406573,447.7894852,102.1558554,36.8623706
5,181.2604519,518.8618507,113.2129585,30.00241366
6,208.0999387,495.1095971,82.58331194,48.05270458
7,155.7036223,495.1057522,104.9152185,46.9195069
8,176.7002482,391.0195878,112.1208792,53.25217334
1,166.8650169,478.4713563,105.4365781,33.84114187
2,187.6571567,346.8660161,91.36391668,31.35445705
3,202.808883,409.1389699,110.0014785,44.13006274
4,176.297956,488.8820994,96.99144406,42.18262795
5,177.1408371,372.2087525,117.0521051,35.52571686
6,140.0346946,473.6981581,90.99138255,41.38358434
7,170.3746979,475.907067,109.7561804,39.67266786
8,179.8330943,449.9028338,94.62932166,46.65159397
1,173.2768998,400.1687081,92.08266466,42.29154637
2,153.1268706,473.8246339,78.89035022,42.0958515
3,170.7448349,507.9401227,101.2458851,32.39958382
4,168.9015809,503.3512614,106.5189611,41.38813383
5,153.3549381,443.2862088,109.9887346,43.04030364
6,172.6299911,535.5437832,108.7697951,43.09334387
7,153.1452913,390.6989364,107.8569954,35.43425911
8,189.4687425,467.8483399,90.35645166,56.38061355
1,198.1021281,457.8978604,120.8503733,28.11379059
2,165.0236815,435.971149,94.57577667,45.36484084
3,171.2111375,500.850852,93.21200999,40.13235195
4,189.1525509,414.52997,97.23079671,36.95423843
5,160.6004642,432.463667,100.6992871,33.39207728
6,171.21754,421.9679259,112.1737294,46.80869354
7,186.7000075,419.8000523,98.11503176,34.95492166
8,176.7559874,458.4178759,111.3438561,54.72840935
1,173.9258271,555.68758,115.6934316,41.57704113
2,130.8235951,415.069637,96.01758002,32.08780335
3,167.7503199,543.1986149,112.2494186,40.90804886
4,191.2387815,455.9946726,99.65135754,36.33272295
5,140.0284669,438.1541646,87.01659606,45.83861869
6,153.5207095,413.7375445,100.104112,48.09384755
7,157.198894,491.6183274,87.42441695,43.115159
8,181.3158078,524.0725215,83.47013566,48.30486865
1,190.0204178,520.9538287,93.68809219,39.14252826
2,150.5304471,430.1435771,86.34011492,41.93478504
3,170.2196454,496.282297,99.76852668,44.63886759
4,179.6126302,377.8210266,98.17190673,38.00443519
5,154.3146069,433.0216283,102.7324947,41.01649688
6,183.0859118,451.634148,115.6953962,45.50276788
7,163.9034354,456.454863,99.81607949,38.93164347
8,206.8835361,471.9723478,106.4567006,47.6212262
1,173.7161997,491.0360413,98.34513781,42.08974501
2,174.2873143,433.8480509,95.40032675,37.21933918
3,173.898221,508.6199085,103.5417001,33.53507584
4,196.6695134,473.9299996,82.11942065,38.48290955
5,197.8897482,365.4198896,100.9340061,45.36121404
6,152.7431129,508.0630657,114.4377054,45.38863935
7,178.6765211,475.2572712,102.9993777,40.00562119
8,151.2716722,350.0761214,96.28842575,46.31427119
1,149.3632271,478.1527998,111.0051964,45.79986964
2,150.7988228,417.4482551,109.0186021,35.68366042
3,165.5108959,407.2844874,82.39055548,37.33655462
4,179.4071999,397.4483761,101.4987812,35.04669476
5,150.8170156,422.8874149,91.45001653,44.05867527
6,150.6726957,488.2151342,98.53308603,38.39226619
7,144.7935045,397.6238288,110.3048722,39.08967744
8,162.4326256,415.7434728,99.59606982,46.19933869
1,152.1419033,393.3268578,106.1868319,48.59926509
2,168.1041083,437.0520566,85.87146828,39.80665287
3,153.2093617,409.3429862,89.10573557,41.32733322
4,182.6237862,472.5893249,97.60279523,44.08453581
5,167.5657582,463.8787881,107.719435,37.23326538
6,181.6356228,458.4897585,110.4870965,41.60938294
7,176.1105582,483.9515266,125.8387903,42.05638255
8,180.3569789,437.5231981,114.1141946,47.14319149
1,155.3927207,427.4257087,81.82182183,35.05623568
2,155.7333645,478.6914101,95.83330013,43.92548434
3,166.6946746,403.7500602,99.01945464,37.82884664
4,144.8656493,415.6213872,94.77359987,42.96454649
5,155.1296748,508.1902441,92.22611565,35.06020534
6,185.2832986,487.8098557,95.88284704,41.53218933
7,158.0582491,480.8826949,93.8736046,35.71725262
8,183.094855,554.4151798,86.81453846,53.01296731
1,168.505532,497.6539622,108.1273372,32.70809129
2,185.3098717,419.8540514,92.01901646,43.83645768
3,134.2887394,480.0477004,94.45956483,51.00879701
4,184.7716266,481.1116682,99.86149571,34.24527416
5,154.5658731,413.3775917,87.72462652,46.5191343
6,164.365721,533.2338019,77.21608108,40.49361429
7,167.0756818,432.6258668,93.88264612,36.86029892
8,184.2810611,351.4581638,103.5508254,47.289693
1,168.338975,484.3570348,83.0604168,40.78850515
2,188.2319236,397.2425792,109.9779302,40.63789677
3,165.615814,466.6509857,84.31401265,33.11604674
4,163.6257603,423.8455074,100.9306636,31.77211224
5,186.8936401,466.0265797,118.992798,39.20413686
6,177.0281842,467.6593056,92.72098176,35.94083158
7,145.2903095,456.1950759,90.11932734,47.93250207
8,175.9887034,534.8724305,97.75719829,46.69350122
1,187.8829189,396.0820953,81.39675026,45.85895696
2,169.2116975,438.0704023,88.59745351,34.96747295
3,173.9186514,487.8820275,89.62414001,43.48364158
4,164.9010366,352.8267561,97.67830845,47.59780202
5,199.0162711,425.796491,110.5113074,40.85928217
6,173.5562616,468.1130131,107.4729091,45.04948159
7,162.5092722,459.6351843,114.1855279,49.7520525
8,171.3294109,411.563172,106.6522426,47.79011576
1,145.161711,438.4358632,94.62554628,43.54616024
2,159.7385237,485.4629225,89.82178694,41.68209074
3,171.772057,469.4909484,107.3086788,46.94426581
4,151.6589482,426.9495636,93.07536683,41.90247391
5,172.7425394,416.609386,112.1277583,39.87852242
6,166.0830737,520.4908645,106.4943801,48.94940783
7,154.026576,400.0075978,93.07229005,46.66674874
8,182.2156825,466.4006305,99.00471934,48.01314166
1,154.3153506,524.1021766,103.8956562,29.71770294
2,194.1795667,424.0000101,121.0062441,40.82933823
3,171.1774805,412.4889465,92.638908,36.25408703
4,181.5779174,431.5498867,95.77580457,47.54759542
5,154.9647316,408.6971968,88.55502944,39.87041103
6,164.9656485,448.9737367,86.83012673,47.5571001
7,177.0704928,428.5538485,98.43469991,39.6164436
8,178.4610144,442.1098515,73.477151,44.65015357
1,143.896413,486.0758496,99.29431865,41.80858915
2,169.0385337,448.050657,117.0486061,41.00004298
3,183.8393979,486.8892697,103.087782,38.94466355
4,188.618232,438.662799,117.0189734,37.81820491
5,163.3003924,486.2245429,99.80785638,34.55835205
6,170.346937,432.8800105,83.33636041,42.27941747
7,181.7880947,413.563744,107.901303,40.92364166
8,178.1300808,419.7209877,96.43969804,56.89288971
1,177.6968116,496.9240082,112.8516573,46.83536564
2,166.3333218,482.5251054,90.55372568,41.78000128
3,172.4818153,412.8894778,113.5943647,47.61726018
4,207.0014024,472.5819686,108.5691614,43.21367865
5,164.4760501,462.7214403,99.23891447,44.78018155
6,166.0346754,451.8584457,106.9102981,31.42206033
7,165.3465456,473.8424441,90.916335,41.88921731
8,174.7863927,385.5881963,105.0387013,53.20644165
1,163.3106473,397.1060357,107.7270055,47.78445271
2,160.3462033,381.3058979,103.3498194,37.75964145
3,180.5187942,467.3884379,91.06170838,33.37681568
4,190.4374419,475.8987328,90.9359129,35.27109332
5,156.8016059,366.2539979,96.99528139,37.75956519
6,176.1192252,479.7524281,103.2555543,41.75757346
7,137.3414391,444.8008634,93.75888048,41.19590946
8,178.9779545,432.7938313,103.6132056,44.12571931
1,142.4120934,435.6835649,104.8186792,47.06724168
2,169.1210459,447.1898662,90.35882972,46.80819907
3,183.8738705,465.5564061,92.6772385,47.07791294
4,201.5246249,468.7470291,100.4103575,41.91734768
5,153.3101332,526.6776661,118.45959,38.75022935
6,157.4920783,355.5222613,100.5261872,39.25795118
7,169.9734245,327.3226186,121.7084271,47.8962644
8,151.7802799,460.4326853,106.7102321,46.58561735
1,157.7022854,451.7808949,100.1341199,33.27407703
2,173.8894171,582.7454822,97.15932748,31.90338368
3,176.6931277,439.5932097,92.00807145,49.05054883
4,159.8803362,488.4863934,89.82750048,32.52242093
5,160.839541,496.8177493,87.73496283,29.39904146
6,191.2689263,425.6960173,82.37730589,49.60745596
7,174.9618531,385.8587352,96.15245751,47.01769006
8,159.7516071,477.7693002,114.2975149,47.19075493
1,155.0718568,395.1831669,92.64433549,43.24148184
2,142.0536633,424.4057479,107.9571898,46.2334413
3,158.0651591,477.0228224,82.18852631,30.89229716
4,185.1502955,460.9049986,86.06816076,33.8425939
5,170.2702305,464.3394002,96.28391527,41.05639419
6,178.3079128,433.1261439,96.17886461,46.05940381
7,163.9145464,378.9928872,109.9561541,36.99531249
8,182.1231884,411.004539,97.15707161,50.43344653
1,174.4596519,486.4749843,113.426245,35.1428618
2,158.3212528,426.225349,92.42212191,42.25803016
3,145.5678554,505.5337212,105.5951656,42.71872035
4,159.8692572,471.5852287,114.8996621,34.00236709
5,174.6423509,450.6580976,96.93932667,38.28499002
6,163.6707565,515.1203928,90.43657579,33.98781551
7,165.7475044,403.9120146,100.3195925,42.23613449
8,141.7270515,438.0577492,118.9546646,57.6006389
1,178.3612474,461.901162,84.33226742,32.93535438
2,161.3534198,397.4822907,104.027267,37.14020656
3,174.1876908,502.4958774,113.2696767,43.02732515
4,153.2821812,532.5635353,111.1415734,40.3918758
5,162.9355388,419.7900466,102.9784229,43.06443379
6,146.0494552,464.302753,98.69557313,38.95662529
7,173.6861368,440.1912101,90.30166277,45.05318713
8,174.3066325,440.6935113,91.34183359,54.30806095
1,150.8999449,488.2848501,116.5324459,37.15131105
2,170.2569236,434.5905821,86.89039651,39.11788027
3,174.1285264,422.6402048,104.8339947,39.94919886
4,160.2945834,459.5136917,118.9667491,40.84264494
5,182.3084229,397.9168649,104.7152869,36.52021818
6,162.704074,460.7145402,106.8631405,44.7957479
7,166.2974259,510.8189117,82.88154121,42.68163685
8,165.9517826,376.0386948,111.1421056,51.70783536
1,185.3760891,443.0632872,101.0632093,41.9130828
2,185.2228112,500.7130311,72.61234928,47.49670522
3,176.8372652,459.9467511,86.93898396,35.75407821
4,159.7132085,421.0316791,79.99102982,33.63117303
5,176.7569821,437.2221407,110.2118829,32.49300336
6,160.0451307,444.3838768,100.0687014,43.65554853
7,176.7810826,373.2920512,113.9320841,38.77119715
8,181.3023301,352.8451635,102.6824811,43.98803439
1,176.9991826,447.2827088,108.9514896,48.53918468
2,166.1354299,462.7758063,113.4845229,34.86968483
3,172.9316201,368.8416063,103.4623214,42.51418056
